type,content,links
li,Aktor pemeran Soekarno,/wiki/Aktor_pemeran_Soekarno
li,Soekarno(film),/wiki/Soekarno_(film)
li,l,/wiki/Templat:Bacharuddin_Jusuf_Habibie
li,b,/w/index.php?title=Pembicaraan_Templat:Bacharuddin_Jusuf_Habibie&action=edit&redlink=1
li,s,https://id.wikipedia.org/w/index.php?title=Templat:Bacharuddin_Jusuf_Habibie&action=edit
li,Presiden Indonesiake-3,/wiki/Presiden_Indonesia /wiki/Daftar_Presiden_Indonesia
li,Wakil Presiden Indonesiake-7,/wiki/Wakil_Presiden_Indonesia /wiki/Daftar_Wakil_Presiden_Indonesia
li,Menteri Negara Riset dan Teknologi Republik Indonesiake-4,/wiki/Menteri_Negara_Riset_dan_Teknologi_Republik_Indonesia
li,l,/wiki/Templat:Perguruan_tinggi_di_Jawa_Barat
li,b,/w/index.php?title=Pembicaraan_Templat:Perguruan_tinggi_di_Jawa_Barat&action=edit&redlink=1
li,s,https://id.wikipedia.org/w/index.php?title=Templat:Perguruan_tinggi_di_Jawa_Barat&action=edit
li,Universitas TelkomInstitut Manajemen TelkomInstitut Teknologi TelkomPoliteknik TelkomSekolah Tinggi Seni Rupa dan Desain Indonesia Telkom,/wiki/Universitas_Telkom /wiki/Institut_Manajemen_Telkom /wiki/Institut_Teknologi_Telkom /wiki/Politeknik_Telkom /wiki/Sekolah_Tinggi_Seni_Rupa_dan_Desain_Indonesia_Telkom
li,Institut Manajemen Telkom,/wiki/Institut_Manajemen_Telkom
li,Institut Teknologi Telkom,/wiki/Institut_Teknologi_Telkom
li,Politeknik Telkom,/wiki/Politeknik_Telkom
li,Sekolah Tinggi Seni Rupa dan Desain Indonesia Telkom,/wiki/Sekolah_Tinggi_Seni_Rupa_dan_Desain_Indonesia_Telkom
li,Politeknik Negeri Bandung,/wiki/Politeknik_Negeri_Bandung
li,Akademi Teknologi Pulp dan Kertas,/wiki/Akademi_Teknologi_Pulp_dan_Kertas
li,Sekolah Tinggi Agama Islam Darul Falah,/wiki/Sekolah_Tinggi_Agama_Islam_Darul_Falah
li,Universitas Advent Indonesia,/wiki/Universitas_Advent_Indonesia
li,Politeknik Transportasi Darat Indonesia - STTD,/wiki/Politeknik_Transportasi_Darat_Indonesia_-_STTD
li,Institut Teknologi Sains Bandung,/wiki/Institut_Teknologi_Sains_Bandung
li,Universitas Presiden,/wiki/Universitas_Presiden
li,Institut Pertanian Bogor,/wiki/Institut_Pertanian_Bogor
li,Politeknik Siber dan Sandi Negara,/wiki/Politeknik_Siber_dan_Sandi_Negara
li,Sekolah Tinggi Intelijen Negara,/wiki/Sekolah_Tinggi_Intelijen_Negara
li,Universitas Pertahanan,/wiki/Universitas_Pertahanan
li,Akademi Kebidanan Al Ikhlas,/wiki/Akademi_Kebidanan_Al_Ikhlas
li,Sekolah Tinggi Agama Islam Al-Fatah,/wiki/Sekolah_Tinggi_Agama_Islam_Al-Fatah
li,Sekolah Tinggi Teknologi Muhammadiyah Cileungsi,/wiki/Sekolah_Tinggi_Teknologi_Muhammadiyah_Cileungsi
li,Universitas Muhammadiyah Bogor Raya,/wiki/Universitas_Muhammadiyah_Bogor_Raya
li,Institut Agama Islam Darussalam Ciamis,/wiki/Institut_Agama_Islam_Darussalam_Ciamis
li,Universitas Galuh,/wiki/Universitas_Galuh
li,Universitas Putra Indonesia Cianjur,/wiki/Universitas_Putra_Indonesia_Cianjur
li,Universitas Suryakancana,/wiki/Universitas_Suryakancana
li,Akademi Maritim Suaka Bahari,/wiki/Akademi_Maritim_Suaka_Bahari
li,Universitas Muhammadiyah Cirebon,/wiki/Universitas_Muhammadiyah_Cirebon
li,Akademi Manajemen Informatika dan Komputer Garut,/wiki/Akademi_Manajemen_Informatika_dan_Komputer_Garut
li,Institut Teknologi Garut,/wiki/Institut_Teknologi_Garut
li,Sekolah Tinggi Agama Islam Darul Arqam Muhammadiyah Garut,/wiki/Sekolah_Tinggi_Agama_Islam_Darul_Arqam_Muhammadiyah_Garut
li,Sekolah Tinggi Agama Islam Muhammadiyah Garut,/wiki/Sekolah_Tinggi_Agama_Islam_Muhammadiyah_Garut
li,Sekolah Tinggi Hukum Garut,/wiki/Sekolah_Tinggi_Hukum_Garut
li,Universitas Garut,/wiki/Universitas_Garut
li,Politeknik Negeri Indramayu,/wiki/Politeknik_Negeri_Indramayu
li,Institut Teknologi Petroleum Balongan,/wiki/Institut_Teknologi_Petroleum_Balongan
li,Sekolah Tinggi Ilmu Kesehatan Aksari,/wiki/Sekolah_Tinggi_Ilmu_Kesehatan_Aksari
li,Universitas Darul Ma'arif,/wiki/Universitas_Darul_Ma%27arif
li,Universitas Wiralodra,/wiki/Universitas_Wiralodra
li,Universitas Singaperbangsa Karawang,/wiki/Universitas_Singaperbangsa_Karawang
li,Horizon University Indonesia,/wiki/Horizon_University_Indonesia
li,Universitas Buana Perjuangan Karawang,/wiki/Universitas_Buana_Perjuangan_Karawang
li,STKIP Muhammadiyah Kuningan,/wiki/STKIP_Muhammadiyah_Kuningan
li,Universitas Islam Al Ihya Kuningan,/wiki/Universitas_Islam_Al_Ihya_Kuningan
li,Universitas Kuningan,/wiki/Universitas_Kuningan
li,Universitas Majalengka,/wiki/Universitas_Majalengka
li,Universitas Yayasan Pendidikan Imam Bonjol,/wiki/Universitas_Yayasan_Pendidikan_Imam_Bonjol
li,Politeknik Kelautan dan Perikanan Pangandaran,/wiki/Politeknik_Kelautan_dan_Perikanan_Pangandaran
li,Sekolah Tinggi Ilmu Tarbiyah Nahdlatul Ulama Al Farabi Pangandaran,/wiki/Sekolah_Tinggi_Ilmu_Tarbiyah_Nahdlatul_Ulama_Al_Farabi_Pangandaran
li,Sekolah Tinggi Teknologi Wastukancana,/wiki/Sekolah_Tinggi_Teknologi_Wastukancana
li,Universitas Kartamulia,/wiki/Universitas_Kartamulia
li,Politeknik Negeri Subang,/wiki/Politeknik_Negeri_Subang
li,Universitas Mandiri,/wiki/Universitas_Mandiri
li,Universitas Subang,/wiki/Universitas_Subang
li,Sekolah Tinggi Ilmu Bahasa Arab Ar-Raayah,/wiki/Sekolah_Tinggi_Ilmu_Bahasa_Arab_Ar-Raayah
li,Universitas Nusa Putra,/wiki/Universitas_Nusa_Putra
li,Akademi Metrologi dan Instrumentasi,/wiki/Akademi_Metrologi_dan_Instrumentasi
li,Institut Pemerintahan Dalam Negeri,/wiki/Institut_Pemerintahan_Dalam_Negeri
li,Universitas Padjadjaran,/wiki/Universitas_Padjadjaran
li,STEBIS Muhammadiyah Sumedang,/wiki/STEBIS_Muhammadiyah_Sumedang
li,STMIK Sumedang,/wiki/STMIK_Sumedang
li,Universitas Djuanda,/wiki/Universitas_Djuanda
li,Universitas Koperasi Indonesia,/wiki/Universitas_Koperasi_Indonesia
li,Universitas Cipasung Tasikmalaya,/wiki/Universitas_Cipasung_Tasikmalaya
li,Universitas Islam KH. Ruhiat Cipasung,/wiki/Universitas_Islam_KH._Ruhiat_Cipasung
li,Institut Seni Budaya Indonesia Bandung,/wiki/Institut_Seni_Budaya_Indonesia_Bandung
li,Institut Teknologi Bandung,
li,Politeknik Energi dan Pertambangan Bandung,/wiki/Politeknik_Energi_dan_Pertambangan_Bandung
li,Politeknik Kesejahteraan Sosial,/wiki/Politeknik_Kesejahteraan_Sosial
li,Politeknik Manufaktur Bandung,/wiki/Politeknik_Manufaktur_Bandung
li,Politeknik Pariwisata NHI Bandung,/wiki/Politeknik_Pariwisata_NHI_Bandung
li,Politeknik STTT Bandung,/wiki/Politeknik_STTT_Bandung
li,Universitas Islam Negeri Sunan Gunung Djati,/wiki/Universitas_Islam_Negeri_Sunan_Gunung_Djati
li,Universitas Pendidikan Indonesia,/wiki/Universitas_Pendidikan_Indonesia
li,Institut Teknologi Harapan Bangsa,/wiki/Institut_Teknologi_Harapan_Bangsa
li,Institut Teknologi Nasional Bandung,/wiki/Institut_Teknologi_Nasional_Bandung
li,Politeknik Akmb Bandung,/wiki/Politeknik_Akmb_Bandung
li,Politeknik Garuda Nusantara Bandung,/wiki/Politeknik_Garuda_Nusantara_Bandung
li,Politeknik Komputer Niaga LPKIA,/wiki/Politeknik_Komputer_Niaga_LPKIA
li,Politeknik Praktisi Bandung,/wiki/Politeknik_Praktisi_Bandung
li,Sekolah Tinggi Desain Indonesia,/wiki/Sekolah_Tinggi_Desain_Indonesia
li,Sekolah Tinggi Hukum Bandung,/wiki/Sekolah_Tinggi_Hukum_Bandung
li,Sekolah Tinggi Ilmu Komunikasi Bandung,/wiki/Sekolah_Tinggi_Ilmu_Komunikasi_Bandung
li,Sekolah Tinggi Manajemen Informatika dan Komputer Jawa Barat,/wiki/Sekolah_Tinggi_Manajemen_Informatika_dan_Komputer_Jawa_Barat
li,Sekolah Tinggi Manajemen Informatika dan Komputer Indonesia Mandiri,/wiki/Sekolah_Tinggi_Manajemen_Informatika_dan_Komputer_Indonesia_Mandiri
li,Sekolah Tinggi Sains dan Teknologi Indonesia,/wiki/Sekolah_Tinggi_Sains_dan_Teknologi_Indonesia
li,STIE Pasundan,/wiki/STIE_Pasundan
li,Universitas 'Aisyiyah Bandung,/wiki/Universitas_%27Aisyiyah_Bandung
li,Universitas Al-Ghifari,/wiki/Universitas_Al-Ghifari
li,Universitas Indonesia Membangun,/wiki/Universitas_Indonesia_Membangun
li,Universitas Informatika dan Bisnis Indonesia,/wiki/Universitas_Informatika_dan_Bisnis_Indonesia
li,Universitas Insan Cendekia Mandiri,/wiki/Universitas_Insan_Cendekia_Mandiri
li,Universitas Islam Bandung,/wiki/Universitas_Islam_Bandung
li,Universitas Islam Nusantara,/wiki/Universitas_Islam_Nusantara
li,Universitas Katolik Parahyangan,/wiki/Universitas_Katolik_Parahyangan
li,Universitas Kebangsaan,/wiki/Universitas_Kebangsaan
li,Universitas Komputer Indonesia,/wiki/Universitas_Komputer_Indonesia
li,Universitas Kristen Maranatha,/wiki/Universitas_Kristen_Maranatha
li,Universitas Langlangbuana,/wiki/Universitas_Langlangbuana
li,Universitas Logistik & Bisnis Internasional,/wiki/Universitas_Logistik_%26_Bisnis_Internasional
li,Universitas Muhammadiyah Bandung,/wiki/Universitas_Muhammadiyah_Bandung
li,Universitas Nasional Pasim,/wiki/Universitas_Nasional_Pasim
li,Universitas Pasundan,/wiki/Universitas_Pasundan
li,Universitas Sangga Buana YPKP,/wiki/Universitas_Sangga_Buana_YPKP
li,Universitas Teknologi Bandung,/wiki/Universitas_Teknologi_Bandung
li,Universitas Widyatama,/wiki/Universitas_Widyatama
li,Institut Bisnis Muhammadiyah Bekasi,/wiki/Institut_Bisnis_Muhammadiyah_Bekasi
li,Sekolah Tinggi Manajemen Informatika dan Komputer Bani Saleh,/wiki/Sekolah_Tinggi_Manajemen_Informatika_dan_Komputer_Bani_Saleh
li,Tri Bhakti Business School,/wiki/Tri_Bhakti_Business_School
li,Universitas Bhayangkara Jakarta Raya,/wiki/Universitas_Bhayangkara_Jakarta_Raya
li,Universitas Islam 45,/wiki/Universitas_Islam_45
li,Universitas Islam As-Syafiiyah,/wiki/Universitas_Islam_As-Syafiiyah
li,Politeknik AKA Bogor,/wiki/Politeknik_AKA_Bogor
li,Politeknik Pembangunan Pertanian Bogor,/wiki/Politeknik_Pembangunan_Pertanian_Bogor
li,Institut Bisnis dan Informatika Kesatuan,/wiki/Institut_Bisnis_dan_Informatika_Kesatuan
li,Sekolah Tinggi Ilmu Komputer Binaniaga Bogor,/wiki/Sekolah_Tinggi_Ilmu_Komputer_Binaniaga_Bogor
li,Sekolah Tinggi Teknologi Industri dan Farmasi Bogor,/wiki/Sekolah_Tinggi_Teknologi_Industri_dan_Farmasi_Bogor
li,Universitas Binaniaga Indonesia,/wiki/Universitas_Binaniaga_Indonesia
li,Universitas Ibn Khaldun Bogor,/wiki/Universitas_Ibn_Khaldun_Bogor
li,Universitas Nusa Bangsa,/wiki/Universitas_Nusa_Bangsa
li,Universitas Pakuan,/wiki/Universitas_Pakuan
li,Sekolah Tinggi Ilmu Administrasi Cimahi,/wiki/Sekolah_Tinggi_Ilmu_Administrasi_Cimahi
li,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Pasundan,/wiki/Sekolah_Tinggi_Keguruan_dan_Ilmu_Pendidikan_Pasundan
li,STKIP Siliwangi,/wiki/STKIP_Siliwangi
li,Universitas Jenderal Achmad Yani,/wiki/Universitas_Jenderal_Achmad_Yani
li,Universitas Islam Negeri Siber Syekh Nurjati Cirebon,/wiki/Universitas_Islam_Negeri_Siber_Syekh_Nurjati_Cirebon
li,Akademi Maritim Cirebon,/wiki/Akademi_Maritim_Cirebon
li,Sekolah Tinggi Teknologi Cirebon,/wiki/Sekolah_Tinggi_Teknologi_Cirebon
li,Universitas 17 Agustus 1945 Cirebon,/wiki/Universitas_17_Agustus_1945_Cirebon
li,Universitas Catur Insan Cendekia,/wiki/Universitas_Catur_Insan_Cendekia
li,Universitas Nahdlatul Ulama Cirebon,/wiki/Universitas_Nahdlatul_Ulama_Cirebon
li,Universitas Swadaya Gunung Jati,/wiki/Universitas_Swadaya_Gunung_Jati
li,Universitas Indonesia,/wiki/Universitas_Indonesia
li,Universitas Islam Internasional Indonesia,/wiki/Universitas_Islam_Internasional_Indonesia
li,Politeknik Negeri Jakarta,/wiki/Politeknik_Negeri_Jakarta
li,Politeknik Pengayoman Indonesia,/wiki/Politeknik_Pengayoman_Indonesia
li,Sekolah Tinggi Teknologi Nurul Fikri,/wiki/Sekolah_Tinggi_Teknologi_Nurul_Fikri
li,Universitas Gunadarma,/wiki/Universitas_Gunadarma
li,Politeknik Sukabumi,/wiki/Politeknik_Sukabumi
li,STIE PGRI Sukabumi,/wiki/STIE_PGRI_Sukabumi
li,Universitas Muhammadiyah Sukabumi,/wiki/Universitas_Muhammadiyah_Sukabumi
li,Universitas Siliwangi,/wiki/Universitas_Siliwangi
li,Universitas Bakti Tunas Husada,/wiki/Universitas_Bakti_Tunas_Husada
li,Universitas Muhammadiyah Tasikmalaya,/wiki/Universitas_Muhammadiyah_Tasikmalaya
li,Universitas Perjuangan Tasikmalaya,/wiki/Universitas_Perjuangan_Tasikmalaya
li,Institut Teknologi Bandung,/wiki/Kategori:Institut_Teknologi_Bandung
li,Perguruan tinggi negeri di Jawa Barat,/wiki/Kategori:Perguruan_tinggi_negeri_di_Jawa_Barat
li,Perguruan tinggi di Jawa Barat,/wiki/Kategori:Perguruan_tinggi_di_Jawa_Barat
li,Arsitektur Indonesia,/wiki/Kategori:Arsitektur_Indonesia
li,Arsitektur Hindia Belanda,/wiki/Kategori:Arsitektur_Hindia_Belanda
li,Perguruan tinggi teknik di Indonesia,/wiki/Kategori:Perguruan_tinggi_teknik_di_Indonesia
li,Pendidikan teknologi di Indonesia,/wiki/Kategori:Pendidikan_teknologi_di_Indonesia
li,Pendidikan seni di Indonesia,/wiki/Kategori:Pendidikan_seni_di_Indonesia
li,Pendidikan farmasi di Indonesia,/wiki/Kategori:Pendidikan_farmasi_di_Indonesia
li,Pendidikan bisnis di Indonesia,/wiki/Kategori:Pendidikan_bisnis_di_Indonesia
li,Perguruan tinggi manajemen di Indonesia,/wiki/Kategori:Perguruan_tinggi_manajemen_di_Indonesia
li,Pendidikan matematika dan ilmu pengetahuan alam di Indonesia,/wiki/Kategori:Pendidikan_matematika_dan_ilmu_pengetahuan_alam_di_Indonesia
li,Pendidikan pascasarjana di Indonesia,/wiki/Kategori:Pendidikan_pascasarjana_di_Indonesia
li,"Coblong, Bandung","/wiki/Kategori:Coblong,_Bandung"
li,Halaman dengan properti yang belum terselesaikan,/wiki/Kategori:Halaman_dengan_properti_yang_belum_terselesaikan
li,Templat webarchive tautan wayback,/wiki/Kategori:Templat_webarchive_tautan_wayback
li,Halaman dengan kesalahan referensi,/wiki/Kategori:Halaman_dengan_kesalahan_referensi
li,Pages using the JsonConfig extension,/wiki/Kategori:Pages_using_the_JsonConfig_extension
li,Galat CS1: parameter tidak didukung,/wiki/Kategori:Galat_CS1:_parameter_tidak_didukung
li,Artikel dengan pranala luar nonaktif,/wiki/Kategori:Artikel_dengan_pranala_luar_nonaktif
li,Artikel dengan pranala luar nonaktif permanen,/wiki/Kategori:Artikel_dengan_pranala_luar_nonaktif_permanen
li,Galat CS1: URL pengarsipan,/wiki/Kategori:Galat_CS1:_URL_pengarsipan
li,Pemeliharaan CS1: Banyak nama: authors list,/wiki/Kategori:Pemeliharaan_CS1:_Banyak_nama:_authors_list
li,Mapframe Infobox tanpa hubungan OSM di Wikidata,/wiki/Kategori:Mapframe_Infobox_tanpa_hubungan_OSM_di_Wikidata
li,Pages using infobox university with the image name parameter,/wiki/Kategori:Pages_using_infobox_university_with_the_image_name_parameter
li,Instances of Infobox university using image size,/wiki/Kategori:Instances_of_Infobox_university_using_image_size
li,Pages using infobox university with unknown parameters,/wiki/Kategori:Pages_using_infobox_university_with_unknown_parameters
li,Artikel mengandung teks Jepang,/wiki/Kategori:Artikel_mengandung_teks_Jepang
li,Lang and lang-xx using deprecated ISO 639 codes,/wiki/Kategori:Lang_and_lang-xx_using_deprecated_ISO_639_codes
li,Halaman yang menggunakan ekstensi Kartographer,/wiki/Kategori:Halaman_yang_menggunakan_ekstensi_Kartographer
li,"Halaman ini terakhir diubah pada 3 Juni 2025, pukul 06.32.",
li,"Teks tersedia di bawahLisensi Atribusi-BerbagiSerupa Creative Commons;
ketentuan tambahan mungkin berlaku.
LihatKetentuan Penggunaanuntuk rincian lebih lanjut.",https://creativecommons.org/licenses/by-sa/4.0/deed.en https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Terms_of_Use
li,Kebijakan privasi,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy
li,Tentang Wikipedia,/wiki/Wikipedia:Tentang
li,Penyangkalan,/wiki/Wikipedia:Penyangkalan_umum
li,Kode Etik,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct
li,Pengembang,https://developer.wikimedia.org
li,Statistik,https://stats.wikimedia.org/#/id.wikipedia.org
li,Pernyataan kuki,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement
li,Tampilan seluler,//id.m.wikipedia.org/w/index.php?title=Institut_Teknologi_Bandung&mobileaction=toggle_view_mobile
li,,https://www.wikimedia.org/
li,,https://www.mediawiki.org/
